	Judul	Konten
10	Politikus PDIP nilai pidato Ketua MPR di Sidang Tahunan beraroma Pilpres | merdeka.com	"	 Merdeka.com - Pidato Ketua MPR, Zulkifli Hasan dalam sidang tahunan MPR dinilai tak etis. Dalam pidatonya, Zulkifli banyak mengkritik pemerintah. Politikus PDIP, Aria Bima menilai pidato Zulkifli Hasan tak etis karena disampaikan dalam Sidang Tahunan MPR sekaligus peringatan HUT RI.""Sebagai anggota DPR, Pak Zul punya hak. Tapi sebagai pimpinan MPR, rasanya memang tidak salah, tapi kurang tepat atau kurang etis untuk menyampaikan hal-hal dalam 73 tahun peringatan Indonesia merdeka. Forum itu juga ditempatkan dalam forum laporan pejabat tinggi negara yang diwakili presiden selaku kepala negara dan saya kira tidak tepat kalau harus menyinggung pada posisi beliau sebagai eksekutif dan legislatif,"" jelasnya di Gedung DPR, Senayan,  Jakarta, Kamis (16/8).Aria menyampaikan Zulkifli adalah pimpinan MPR yang seharusnya menyoroti aspek bukan hanya masalah yang mikro ekonomi, tapi harus menyoroti persoalan yang lebih visioner. ""Yang lebih melihat bagaimana substansi dasar negara dan konstitusi itu diimplementasikan oleh para pimpinan-pimpinan lembaga tinggi negara. Inilah forumnya yang harus melihat visi eksekutif-legislatif-yudikatif, kemudian peran-peran itu seperti apa yang harusnya kalau diberikan prolog, bukan memberikan prolog satu lembaga eksekutif yang dalam hal ini, konteks kehadiran Pak Presiden bukan kepala pemerintahan, tapi kepala negara,"" jelasnya.Melalui pidatonya, Zulkifli dinilai mengaburkan perannya antara sebagai Ketua MPR dan ketua partai. Apalagi saat ini partainya berseberangan dengan pemerintah.""Mungkin ada split personality hingga saat memimpin tadi muncul kekaburan peran beliau seolah ini adalah merupakan presiden Pak Zul juga, tetapi ada suatu split psikologis pada Pak Zulkifli yang menempatkan forum itu pada forum politik partisan. Padahal yang harus terjadi politik kenegarawanan antara beliau sebagai Ketua MPR, bukan sebagai Ketua PAN yang mengusung Pak Prabowo dan Pak Sandiaga Uno,"" jelasnya.""Saya kira terjadi kurang tepat atau kurang etis yang disampaikan Pak Zul, termasuk ada kata emak-emak yang merupakan suatu idiom yang dipakai Pak Sandi. Mohon ke depan saya kira, termasuk dari PDIP, kalau menempatkan posisi pada peran pimpinan lembaga tinggi adalah pimpinan semuanya, bukan pimpinan dari satu kelompok, "" lanjutnya.Aria mengatakan pada pidato-pidato dalam sidang tahunan tahun-tahun lalu, baru kali ini, ia menilai pidato mantan Menteri Kehutanan itu berbeda. ""Saya sudah empat kali ikuti sidang MPR. Saya melihat Pak Zul selalu menempatkan sebagai pimpinan MPR. Aroma Pilpres 2019 sudah ada nuansa itu,"" ujarnya. [rzk]"
11	Temui Said Aqil di PBNU, Prabowo diberi kartu anggota NU | merdeka.com	"	 Merdeka.com - Bakal calon presiden dan wakil presiden Prabowo Subianto dan Cawapres Sandiaga Salahuddin Uno, menyambangi kantor Pengurus Besar Nadhlatul Ulama. Keduanya langsung disambut oleh Ketua Umum PBNU Said Aqil Siradj.Dalam kesempatan itu, Said Aqil ternyata mengungkapkan bahwa Prabowo sebentar lagi akan menjadi anggota NU. Untuk Sandiaga, dia menuturkan sudah mendapatkan kartu tersebut lama. Dan keluarganya bagian dari NU.""Insya Allah lagi disiapkan kartu anggota NU untuk Pak prabowo. Kalau Pak sandiaga sudah, tahun kemarin. Kalau Pak Sandiaga itu mertuanya NU betul, punya Masjid At Taqwa di Kebayoran. Secara ibadah NU dan kalau dari ibundanya dari Cirebon dari rumah saya 7 kilometer,"" kata Said di kantor PBNU,  Jakarta, Kamis (16/8).Bukan hanya Sandiaga, Said Aqil juga memuji Prabowo, yang disebutnya sebagai seorang sahabat almarhum Gus Dur.""Kalau Pak Prabowo sahabatnya Gus Dur. Gus Dur pernah katakan kalau mau cari orang ikhlas pada bangsa, ya Prabowo. Masih ingat saya Gus Dur ngomong gitu,"" kata Said.Dia mengklaim pertemuannya dengan Prabowo-Sandiaga ini hanya bagian dari silahturahim. Serta membicarakan masalah kebangsaan.""Mari kita berpolitik dengan bermartabat, berbudaya, dan berakhlak. Mari kita bangun bangsa ini dengan niat yang baik demi rakyat, demi masyarakat kecil, gimana meningkatkan martabat bangsa ini, menghilangkan kemiskinan, memberdayakan maayarakat dan solidkan persatuan kesatuan negara. itu semua kita diskusikan dengan santai di sela-sela bercanda tidak tegang, menunjukan persaudaraan kita, sangat cair,"" Tukasnya.Di kesempatan yang sama, Prabowo mengaku merasa terhormat atas rencana pembuatan kartu NU itu. Dia mengungkapkan, sebetulnya dirinya sudah lama mengajukan untuk bisa memiliki kartu itu.""Kehormatan bagi saya. Sudah beberapa saat sebetulnya saya mengajukan, karena merasa dekat dengan NU,"" ungkap Prabowo.Dia merasa yakin, ke depannya NU tidak akan berpolitik praktis.dimana mewakili umat Nahdliyin serta sebuah gerakan moral.""Tadi disampaikan kedua pasang akan selalu diingatkan oleh NU. Dan memang kenyataannya tadi beliau sebut sendiri bahwa di semua pihak, NU hadir di mana-mana. Jadi disitulah hebatnya NU, siapapun menang, NU-nya ada,"" pungkasnya.Reporter: Putu Merta Surya PutraSumber: Liputan6.com [gil]"
12	Djarot soal Sandiaga maju Pilpres: Padahal baru 10 bulan jadi Wagub DKI | merdeka.com	"	 Merdeka.com - Mantan Gubernur DKI  Jakarta Djarot Saiful Hidayat memberikan komentar soal Sandiaga Uno yang bertarung dalam Pilpres 2019. Sandiaga mengundurkan diri dari jabatannya sebagai Wagub DKI dan menjadi cawapres mendampingi Prabowo Subianto.""Enggak apa apa. Tanya beliau ya. Padahal baru berapa bulan, 10 bulan ya?"" kata Djarto di Gedung Filatelli Jakarta Pusat, Kamis (16/8).Kendati begitu, politisi PDIP ini enggan berbicara lebih banyak terkait pencalonan Sandiaga sebagai cawapres. Djarot mengaku tak mempermasalahkan hal tersebut.""Bagus, enggak apa apa,"" ucap Djarot.Diketahui, demi bisa menjadi cawapres, Sandiaga mundur dari dua jabatan strategis. Pertama, adalah jabatan sebagai Wakil Gubernur DKI Jakarta. Surat pengunduran diri itu langsung djemput oleh Wakil Ketua DPRD DKI M Taufik.Kedua, Sandiaga juga mengundurkan diri sebagai Wakil Ketua Dewan Pembina Partai Gerindra. Kabarnya, pengunduran diri itu sudah dilakukan sejak Kamis malam, 9 Agustus 2018.Reporter: Lizsa EgehamSumber: Liputan6.com [dan]"
13	Djarot: Ahok tak masuk tim kampanye Jokowi-Ma'ruf Amin | merdeka.com	"	 Merdeka.com - Mantan Gubernur DKI  Jakarta Basuki Tjahaja Purnama atau Ahok mendukung penuh pencalonan Jokowi-Ma'ruf Amin di Pilpres 2019. Hal ini disampaikan Ahok kepada Djarot Saiful Hidayat dalam perbincangan di Mako Brimob Depok, Jumat (16/8).Kendati mendukung pasangan petahana itu, Ahok disebut Djarot tak masuk dalam tim kampanye Jokowi-Ma'ruf Amin.""Kalau itu (sebagai tim kampanye) kita tidak, Ahok kasih support walaupun tidak masuk sebagai tim kampanye, tidak harus di panggung gitu ya,"" kata Djarot di Gedung Filatelli Jakarta Pusat, Kamis (16/8).Berbeda dengan Ahok, Djarot mengaku akan masuk dalam tim pemenangan Jokowi-Ma'ruf Amin meski tak masuk dalam struktur. Dia mengaku akan lebih fokus dalam Pileg.""Saya otomatis, orang Ketua DPP Partai (PDIP). Mungkin saya enggak masuk dalam tim kampanye untuk Pilpres ya, karena kami fokus pada pileg,"" ujar Ahok.Sebelumnya, Djarot menyebut Ahok ingin menemui Ma'ruf Amin saat bebas dari Rutan Mako Brimob. Kepada Djarot, Ahok menyampaikan tak memiliki masalah pribadi dengan Ketua MUI itu.""(Kita) ngobrol masalah pencalonan yang Pak Jokowi sama Pak Ma'aruf Amin. Kita tahu seperti apa dulu kan, tapi dia bilang apa enggak apa-apa mas ya bagus, kita akan bantu. Nanti kalau saya keluar, saya (Ahok) mau ketemu sama Ma'ruf Amin,"" ujar Djarot di Gedung Filatelli Jakarta Pusat, Kamis (16/8).Reporter: Lizsa EgehamSumber: Liputan6.com [dan]"
14	Kubu Jokowi minta sudahi polemik tak terpilihnya Mahfud MD | merdeka.com	"	 Merdeka.com - Tim Pemenangan Joko Widodo-Ma'ruf Amin meminta kontroversi pernyataan Mahfud MD di salah satu stasiun televisi untuk disudahi. Sebab kala itu, mantan Ketua Mahkamah Konstitusi itu membeberkan proses batalnya dirinya menjadi pendamping Jokowi di Pilpres 2019.Jubir Jokowi-Ma'ruf Amin, Yusuf Lakaseng mengatakan, Mahfud MD menyadari penuh konsekuensi dari sebuah proses politik. Sebab, dia menambahkan, pemilihan cawapres pendamping Jokowi bukan hanya sekadar melihat baik dan buruk.""Pak Jokowi harus memilih salah satua di antara dua putra bangsa yg keduanya baik. Pak Mahfud orang baik begitu juga Kiai Ma'ruf, karena untuk seseorang yang menyandang gelar Kiai di depan namanya ditambah dengan posisinya sebagai Ketua Majelis Ulama Indonesia (MUI) tentulah orang itu berada di level kualitas yang sangat baik,"" katanya dalam keterangan tertulisnya, Kamis (16/8).Untuk itu, dia meminta, kontroversi pernyataan Mahfud di salah satu stasiun televisi swasta disudahi. Jangan sampai, politisi PSI ini mengingatkan, nantinya perdebatan pada Pilpres 2019 hanya berhenti soal pemilihan cawapres.""Sudahi kontroversi soal pemilihan cawapres, janganlah kontestasi Pilpres seakan hanya pada level cawapres, padahal capres-lah yang terpenting. Karena konstitusi negara memberikan kewenangan tertinggi padanya sebagai kepala negara sekaligus kepala pemerintahan,"" jelasnya.""Kami menganggap Jokowi-lah yg terbaik dan paling tepat untuk menjabat Presiden untuk periode kedua kalinya. Bersih, merakyat dan membangun adalah kualitas pemimpin yg paling di butuhkan bangsa ini untuk menjadi bangsa yg modern dan bahagia,"" tutup Yusuf.Sebelumnya, Mahfud MD mengungkap alasan dirinya batal menjadi bakal calon wakil presiden Joko Widodo (Jokowi) untuk Pilpres 2019.Mahfud bercerita dirinya batal menjadi cawapres diwarnai dengan ancaman bahwa NU tidak bertanggung jawab apabila bukan kader NU yang menjadi cawapres Jokowi. Mahfud bercerita informasi hal ini didapat oleh Ketua Umum Partai Kebangkitan Bangsa (PKB) Muhaimin Iskandar (Cak Imin) saat keduanya melakukan pertemuan.Saat bertemu dengan Cak Imin, Mahfud diberi tahu justru Rais Aam PBNU KH Ma'ruf Amin yang menyampaikan ancaman jika NU bakal 'lepas tangan' andai kader NU tak menjadi cawapres Jokowi.""Terus saya tanya gimana main ancam-ancam? 'Itu yang nyuruh kiai Ma'ruf',"" kata Mahfud menceritakan pernyataan Cak Imin. [fik]"
15	Djarot sebut Ahok ingin temui Ma'ruf Amin usai keluar penjara | merdeka.com	"	 Merdeka.com - Djarot Saiful Hidayat menyebut Basuki Tjahaja Purnama atau Ahok mendukung pasangan Jokowi-Ma'ruf Amin dalam Pilpres 2019. Bahkan, Ahok disebut ingin menemui Ma'ruf Amin saat bebas dari Rutan Mako Brimob.""(Kita) ngobrol masalah pencalonan Pak Jokowi sama Pak Maaruf Amin. Kita tahu seperti apa dulu kan, tapi dia bilang 'enggak apa-apa mas ya bagus, kita akan bantu. Nanti kalau saya keluar, saya (Ahok) mau ketemu sama Ma'ruf Amin',"" ujar Djarot di Gedung Filatelli  Jakarta Pusat, Kamis (16/8).Menurut Djarot, hal itu disampaikan Ahok kepadanya di Rutan Mako Brimob, Jumat (10/8) lalu. Kepada Djarot, Ahok menyampaikan bahwa dirinya tak memiliki masalah pribadi dengan Ketua MUI itu.""Soalnya mereka enggak ada apa-apa kasusnya juga selesai, enggak ada masalah. Apa yang dilakukan Pak Jokowi harus dilanjutin bos, dukungan penuh ya,"" ujar Djarot.Reporter: Lizsa EgehamSumber: Liputan6.com [dan]"
16	Roy Suryo tanggapi elite Demokrat tak ikut kampanyekan Sandiaga: Itu sikap pribadi | merdeka.com	"	 Merdeka.com - Wasekjen Demokrat Andi Arief menyebut partainya tak ikut mengkampanyekan Sandiaga Uno sebagai cawapres Prabowo Subianto. Dia mengatakan Demokrat hanya akan total mengkampanyekan Prabowo sebagai calon Presiden 2019.Melihat itu, Waketum Demokrat Roy Suryo mengatakan, hal itu merupakan sikap pribadi Andi Arief. Baginya, partai pimpinan Susilo Bambang Yudhoyono (SBY) ini akan sepenuhnya menyukseskan Prabowo dan Sandiaga.""Kalau itu mungkin itu ada pribadi pribadi ya, Mas Andi Arief itu sahabat saya dan saya menghormati sikap politik dia, tapi suara resmi partai Demokrat apalagi kalau di klik @partaidemokrat, kami mendukung mas Sandiaga Uno jadi pasangannya Pak Prabowo, kalau mas Andi Arief menuliskan ya sah sah saja dia menuliskan melalui twit pribadinya kan,"" tutur Roy di Gedung DPR, Senayan,  Jakarta, Kamis (16/8).Yang jelas, kata Roy, secara organisasi dan institusi, Demokrat firm mendukung Prabowo - Sandiaga. Demokrat total mendukung karena itu merupakan pilihan konsekuensi partai.""Dan penandatangannya itu kan juga sudah dilakukan di Mega Kuningan (kediaman SBY), saya sendiri juga lihat ketika Pak Prabowo dateng diterima Pak SBY, pada hari pendaftaran,"" ucap mantan Menpora itu.Alasan Demokrat absen saat malam Deklarasi Prabowo - Sandiaga kediaman Prabowo, Kertanegara juga karena mesti menjalankan sidang Majelis Tinggi Partai (MTP).""Ketika hari pendaftaran itu pun kenapa kami tidak datang malam harinya bukan karena kami tidak total mendukung ,tapi malam harinya kami belum sidang MTP, sidang MTP saya tahu betul saya ada di sana baru Jumat 10 agustus pagi hari,"" jelas Roy.Untuk diketahui, Andi Arief jajaran partai Demokrat sampai tingkat caleg akan berkampanye memenangkan partai dan Prabowo. Namun, Andi menyebut Demokrat tidak akan mencampuri, bahkan bergabung, dengan komitmen kampanye Sandiaga Uno, PAN, dan PKS. [ded]"
17	Datangi PBNU, Prabowo bahas masalah bangsa hingga minta restu maju Pilpres | merdeka.com	"	 Merdeka.com - Bakal capres Prabowo Subianto dan bakal cawapres Sandiaga Salahuddin Uno bertamu ke Pengurus Besar Nahdlatul Ulama (PBNU)  Jakarta Pusat. Usai pertemuan, Prabowo mengaku membahas berbagai persoalan bangsa dengan Ketum PBNU Said Aqil Siradj dan jajarannya.Beberapa di antaranya adalah masalah ekonomi dan kesulitan yang tengah dihadapi rakyat. ""Kita bahas secara komprehensif,"" kata Prabowo di PBNU, Jakarta, Kamis (16/8).Menurut Prabowo, dalam pertemuan tersebut pandangan dirinya dengan PBNU sama soal persoalan yang dihadapi bangsa.""Pandangan kita dan NU ketemu, cocok,"" katanya.Selain itu, dalam pertemuan itu juga mantan Danjen Kopassus ini juga mengaku meminta doa restu kepada PBNU karena akan maju dalam kontestasi Pilpres 2019 berpasangan dengan Sandiaga Uno.Tadi malam, Prabowo dan Sandiaga juga melakukan pertemuan dengan Wapres Jusuf Kalla di rumah dinas JK, Menteng, Jakarta Pusat. Sebelumnya, pada Senin (13/8) malam, Prabowo-Sandiaga telah lebih dulu mengunjungi PP Muhammadiyah. [dan]"
18	Banyak anggota naik haji, sidang tahunan MPR, DPR dan DPD sepi | merdeka.com	"	 Merdeka.com - Sidang Tahunan MPR, DPR, DPD dan pembacaan RAPBN oleh Presiden Joko Widodo (Jokowi) dan Wakil Presiden Jusuf Kalla berlangsung sepi. Banyak anggota yang tak hadir dalam sidang tersebut.Pantauan merdeka.com, banyak bangku kosong di dalam ruang Gedung Kura-Kura, tempat sidang dilaksanakan. Hal itu juga diakui oleh Ketua DPR Bambang Soesatyo (Bamsoet).Dia beralasan ketidakhadiran para anggota karena sedang kebanyakan sedang melaksanakan ibadah haji.""Banyak laporan yang kami terima karena musimnya haji yah. Rata-rata pergi haji dan beberapa ada yang masih di daerah karena memang mendapat penugasan partai untuk kepentingan partai,"" kata Bamsoet di Kompleks Parlemen, Senayan,  Jakarta, Kamis (16/8).Politikus Partai Golkar ini pun tak mau memberikan sanksi pada para anggotanya tersebut. Dia menyerahkan sanksi pada masing-masing ketua fraksi di DPR.""Pasti kita serahkan pada fraksinya untuk memberikan sanksi yang sekeras kerasnya dan seberat-beratnya. Kita serahkan pada fraksi masing-masing,"" ungkapnya.Dalam sidang, Bamsoet sempat menyebut peserta 425 anggota dewan saja. Serta diikuti oleh empat pimpinan saja yaitu Bamsoet, Utut Adianto, Agus Hermanto dan Taufik Kurniawan. Sementara, dua pimpinan lainnya tengah melaksanakan tugas ke luar negeri.""Dua orang Wakil Ketua Fadli Zon dan Fahri Hamzah tidak bisa hadir karena sedang memimpin tim pengawasan haji ke Mekah,"" ucapnya. [rzk]"
19	Prabowo Subianto sowan ke PBNU:  Keliling ke tokoh-tokoh, minta doa restu | merdeka.com	"	 Merdeka.com - Bakal calon presiden Prabowo Subianto mendatangi kantor Pengurus Besar Nahdlatul Ulama. Mengenakan safari cokelat yang menjadi ciri khasnya, Prabowo tiba pukul 15.49 WIB.Saat ditanya maksud kedatangannya, Prabowo mengaku hanya silaturahmi. ""Sowan, keliling ke tokoh-tokoh, minta doa restu,"" ucap Prabowo di lokasi, Kamis (16/8).Perihal kehadirannya tak bersamaan dengan Sandiaga, Prabowo seakan tak mengetahuinya. ""Sandi udah duluan ya,"" kata Prabowo seraya jalan menuju lift.Untuk diketahui, Sandi sudah tiba di PBNU lebih awal sejak pukul 15.25 WIB. Sandiaga mengenakan kemeja berwarna biru dan peci. Dia tampak didampingi oleh Wakil Ketua Umum Gerindra, Ferry Juliantono.Sebelumnya, Prabowo-Sandiaga terlebih bersilaturahmi ke Kantor Pusat Dakwah Muhammadiyah di Menteng, pada Senin 13 Agustus 2018 lalu.Keduanya datang ke Muhammadiyah setelah menjalani tes kesehatan sebagai syarat pendaftaran capres dan cawapres di RSPAD Gatot Soebroto,  Jakarta.Reporter: Putu Merta Surya PutraSumber: Liputan6.com [lia]"
